,brand,image,ingredient,name,price,category
1201,트리트룸,https://contents.lotteon.com/itemimage/LB/PD/10/01/68/53/_2/59/56/LBPD10016853_25956_1.jpg/dims/resizef/554X554,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인 외 상세페이지 참조",시그니처 샴푸 화이트머스크향 1077ml,"11,000원",헤어
1202,미쟝센,https://contents.lotteon.com/itemimage/LB/PD/10/01/62/23/_2/51/71/LBPD10016223_25171_1.jpg/dims/resizef/554X554,제품 상세보기 참조,쉽고 빠른 거품 염색 2N 흑색,"8,000원",헤어
1203,러비더비,https://contents.lotteon.com/itemimage/LB/PD/10/00/57/08/_8/83/6/LBPD10005708_8836_1.jpg/dims/resizef/554X554,"정제수,세테아릴알코올,벤질알코올,스테아라미도프로필다이메틸아민,글리세린,세트리모늄메토설페이트,아이소프로필알코올,아모다이메티콘,카프릴릴글라이콜,시트릴애씨드,글리세릴스테아레이트,피이지-100스테아레이트,폴리쿼터늄-10,트라이데세스-10,다이소듐이디티에이,부틸렌글라이콜,ㅡ소듐클로라이드,하이드롤라이즈드옥수수단백질,하이드롤라이즈드콩단백질,하이드롤라이즈드익스텐신,하이드롤라이즈드쌀단백질,하이드롤라이즈드감자단백질,1,2-헥산다이올,가지열매추출물,검은깨추출물,검정콩추출물,다시마추출물,마늘추출물서양산딸기추출물,양까막까치밥열매추출물,로우스위트블루베리추출물,아사이팜열매추출물,엘더열매추출물,뽕나무열매추출물,육계껍질추출물,자두추출물,차가버섯추출물,카카오추출물,커피콩추출물,포도추출물,표고버섯추출물,후추씨추출물,흑미추출물,향료,페녹시에탄올,[+/-]에이치씨청색15호,[+/-]염기성청색99호,[+/-]염기성갈색16호,[+-1]염기성등색31호,[+/-]염기성적색51호,[+/-]염기성황색87호",컬러트리트먼트 믹스애쉬 50g,"3,900원",헤어
1204,엘라스틴,https://contents.lotteon.com/itemimage/LB/PD/10/01/39/42/_2/17/77/LBPD10013942_21777_1.jpg/dims/resizef/554X554,"글리세린, 정제수, 다이메티콘, 세테아릴알코올, 베헨트라이모늄클로라이드, 시어버터, 프로폴리스추출물(20 ppm), 꿀추출물, 로얄젤리추출물, 금, 아르간커넬오일, 드럼스틱씨오일, 하이드롤라이즈드콜라겐, 피피지-3카프릴릴에터, 1,2-헥산다이올, C12-15파레스-3, 구아하이드록시프로필트라이모늄클로라이드, 다이소듐이디티에이, 부틸렌글라이콜, 살리실릭애씨드, 소듐하이드록사이드, 아모다이메티콘, 아세틱애씨드, 아이소프로필알코올, 에탄올, 옥틸도데세스-16, 올레일알코올, 카라멜, 코카미도프로필베타인, 트라이데세스-10, 트라이데세스-5, 트라이메틸실록시실리케이트, 페녹시에탄올, 폴리솔베이트20, 피이지-40하이드로제네이티드캐스터오일, 피이지-크로스폴리머, 황색4호, 황색5호, 향료",프로폴리테라 트리트먼트,"17,900원",헤어
1205,트리트룸,https://contents.lotteon.com/itemimage/LB/PD/10/01/82/95/_2/80/84/LBPD10018295_28084_1.jpg/dims/resizef/554X554,"정제수,소듐라우레스설페이트,코카미도프로필베타인,암모늄라우릴설페이트,소듐클로라이드,코카마이드엠이에이,페녹시에탄올,폴리쿼터늄-10,알란토인, 하이드롤라이즈드콜라겐,버지니아풍년화잎추출물,살비아잎추출물,레몬밤잎추출물,페퍼민트추출물,라벤더꽃추출물,약모밀추출물,유칼립투스잎추출물, 자몽추출물,알지닌,류신,트립토판,라이신,아이소류신,트레오닌,메티오닌,히스티딘,아스파라진,알라닌,프롤린,글루타믹애씨드,글루타민,글라이신,발린,페닐알라닌, 아스파틱애씨드,타이로신,세린,시스틴,시트릭애씨드,리날룰,향료",시그니처 샴푸 클린솝향 1077ml,"11,000원",헤어
1206,티에스,https://contents.lotteon.com/itemimage/LB/PD/10/02/05/02/_3/11/59/LBPD10020502_31159_1.jpg/dims/resizef/554X554,상품상세페이지 참조.,흑채 고정스프레이 150ml,"7,600원",헤어
1207,려,https://contents.lotteon.com/itemimage/LB/PD/10/00/57/97/_9/10/9/LBPD10005797_9109_1.jpg/dims/resizef/554X554,제품 상세설명 참고,헤어쿠션 7g (짙은갈색/자연갈색),"9,900원",헤어
1208,슈돌츠,https://contents.lotteon.com/itemimage/LB/PD/10/01/78/23/_2/73/21/LBPD10017823_27321_1.jpg/dims/resizef/554X554,"정제수,카나우바왁스,사이클로펜타실록세인,마이크로크리스탈린왁스,세틸에틸헥사노에이트,솔비탄스테아레이트,세테스-20,피브이피,파라핀,미네랄오일,미리스틸알코올,리모넨,시트랄,리날룰,제라니올,시트로넬올,헥실신나몰,부틸페닐메틸프로피오날,쿠마린,파네솔,페녹시에탄올,아미노메틸프로판올,팔미틱애씨드,카보머,스테아릭애씨드,1,2-헥산다이올,카프릴릴글라이콜,에티드로닉애씨드,소듐포스페이트,부틸렌글라이콜,에틸헥실글리세린,검정콩추출물,쌀추출물,검은깨추출물,피이지-90M,실리카,아비시니안케일씨오일,호호바씨오일,분홍바늘꽃꽃/잎/줄기추출물,소듐메타바이설파이트",이지 컨트롤 왁스 80g,"6,900원",헤어
1209,미쟝센,https://contents.lotteon.com/itemimage/LB/PD/10/00/32/92/_5/45/4/LBPD10003292_5454_1.jpg/dims/resizef/554X554,"정제수, 세테아릴알코올, 스테아릴알코올, 디메치콘, 스테아트리모늄클로라이드, 하이드로제네이티드폴리이소부텐, 베헨트리모늄클로라이드,아모디메치콘, 이소프로필알코올, 아르간트리커넬오일, 동백오일(카멜리아), 비르씨오일(마룰라), 올리브오일, 호호바씨오일, 코코넛오일, 행인오일(아프리코트), 글라이코리피드, 글리세릴스테아레이트, 덱스트린, 스테아릭애씨드, 하이드로제네이티드레시틴, 황색4호, 황색5호, 카카오추출물, 카프릴릴글라이콜, 트리데세스-10, 페녹시에탄올, 디소듐이디티에이, 코코-카프릴레이트/카프레이트, 폴리글리세릴-3메칠글루코오스디스테아레이트, 향료",퍼펙트 리페어 앰플 15ml*6,"7,500원",헤어
1210,로레알 파리,https://contents.lotteon.com/itemimage/LB/PD/10/00/23/66/_4/03/4/LBPD10002366_4034_1.jpg/dims/resizef/554X554,"정제수 세틸알코올 아모디메치콘 페녹시에탄올 세틸에스터 세테아릴알코올 세트리모늄클로라이드 미리스틸알코올 향료 베헨트리모늄클로라이드 디팔미토일에칠하이드록시에칠모늄메토설페이트 시트릭애씨드 하이드록시에칠셀룰로오스 알지닌 트리데세스-6 이소프로필알코올 스테아릴알코올 클로헥시딘디글루코네이트 헥실신남알리날룰 리모넨 2-올레아미도-1,3-옥타데칸디올 황색4호",토탈리페어5 컨디셔너 450ml,"12,000원",헤어
1211,미쟝센,https://contents.lotteon.com/itemimage/LB/PD/10/01/87/71/_2/88/20/LBPD10018771_28820_1.jpg/dims/resizef/554X554,"[컬링에센스] 정제수, 디메치콘, 사이클로펜타실록산, 글리세린, 디메치콘올,아르간트리커넬오일,브이피/메타크릴아미드/비닐이미다졸코폴리머, 에탄올, 아크릴레이트/스테아레스-20이타코네이트코폴리머, 폴리아크릴레이트-13, 트로메타민, 폴리이소부텐, 에칠헥실글리세린, 디소듐이디티에이, 폴리소르베이트20, 폴리아크릴레이트크로스폴리머-8, 페녹시에탄올, 향료 /[컬링에센스 2X]  정제수, 사이클로펜타실록산, 디메치콘, 글리세린, 피이지-4몬타네이트, 부틸렌글라이콜, 브이피/메타크릴아미드/비닐이미다졸코폴리머,디소듐이디티에이, 아르간트리커넬오일, 아크릴레이트/스테아레스-20이타코네이트코폴리머, 에탄올, 트로메타민, 페닐트리메치콘, 폴리소르베이트20, 폴리아크릴레이트-13, 폴리아크릴레이트크로스폴리머-8, 폴리이소부텐, 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린, 카프릴릴글라이콜, 페녹시에탄올, 향료",컬링 에센스 2X  숏스타일,"5,000원",헤어
1212,더마클라센,https://contents.lotteon.com/itemimage/LB/PD/10/01/13/63/_1/79/17/LBPD10011363_17917_1.jpg/dims/resizef/554X554,"정제수, 디소듐코코암포디아세테이트, 라우릴베타인, 소듐미리스토일사코시네이트, 피이지-150펜타에리스리틸테트라스테아레이트, 로즈마리잎오일, 녹차씨오일, 동백오일, 레몬껍질오일, 시카카이열매추출물, 아르간트리커넬오일, 올리브오일, 유칼립투스잎오일, 후박추출물, 코코넛야자열매즙, 해바라기씨오일, 센티드제라늄꽃오일, 무환자추출물, 비누풀잎추출물, 오렌지오일, 라벤더오일, 코코넛오일, 다마스크장미꽃오일, 레몬그라스오일, 레몬오일, 제라늄오일, 검은깨추출물, 고삼추출물, 분홍바늘꽃/잎/줄기추출물, 생강추출물, 시트로넬라오일, 오디추출물, 인삼추출물, 큰조롱뿌리추출물, 한련초추출물, 감추출물, 귀리단백질추출물, 귀리커넬추출물, 동백나무잎추출물, 바실털뿌리배양추출물, 캐럽콩추출물, 테트라소듐이디티에이, C12-14파레스-12, 판테놀, 징크피리치온, 살리실릭애씨드, 소듐벤조에이트, 하이드롤라이즈드밀단백질, 알지닌, 글리세린, 테트라하이드로피페린, 하이드록시프로필사이클로덱스트린, 부틸렌글라이콜, 젤라틴, 하이드롤라이즈드케라틴, 하이드롤라이즈드콜라겐, 1,2-헥산디올, 1-메칠하이단토인-2-이미드, 글라이신, 글루코사민에이치씨엘, 글루타믹애씨드, 글루타민, 노나펩타이드-1, 디포타슘포스페이트, 라이신, 류신, 마그네슘시트레이트, 마그네슘클로라이드, 마그네슘피씨에이, 메치오닌, 발린, 세린, 슈크로오스, 스위트아몬드단백질, 시스테익애씨드, 시스테인, 시트룰린, 쌀단백질, 씨솔트, 아세틸헥사펩타이드-8, 아스파라진, 아스파틱애씨드, 알라닌, 에스에이치-올리고펩타이드-1, 에칠헥산디올, 에칠헥실글리세린, 완두콩펩타이드, 이소류신, 카퍼트리펩타이드-1, 카프릴릴글라이콜, 칼슘클로라이드, 타우린, 타이로신, 트레오닌, 트리펩타이드-1, 트립토판, 팔미토일테트라펩타이드-7, 팔미토일트리펩타이드-1, 팔미토일펜타펩타이드-4, 페닐알라닌, 포믹애씨드, 프롤린, 하이드롤라이즈드아보카도단백질, 하이드롤라이즈드에그프로테인, 하이드롤라이즈드옥수수단백질, 하이드롤라이즈드콘키올린프로테인, 하이드롤라이즈드콩단백질, 헥사펩타이드-9, 히스티딘",굿바이 헤어로스샴푸 로즈마리 500ml,"23,500원",헤어
1213,모펙트,https://contents.lotteon.com/itemimage/LB/PD/10/02/20/21/_3/32/80/LBPD10022021_33280_1.jpg/dims/resizef/554X554,"정제수, 변성알코올, 프로폴리스추출물(2518 ppm), 로얄젤리추출물(2518 ppm), 멘톨, 살리실릭애씨드, 덱스판테놀, 흑미추출물, 양까막까치밥나무열매추출물, 블랙커민씨추출물, 멕시칸치아씨추출물, 로우스위트블루베리추출물, 검정콩추출물, 검은깨추출물, 서양산딸기추출물, 하이드롤라이즈드옥수수단백질, 하이드롤라이즈드콩단백질, 하이드롤라이즈드밀단백질, 부틸렌글라이콜, 피씨에이, 알지닌, 멘틸락테이트, 1,2-헥산다이올, 카프릴릴글라이콜, 에틸헥실글리세린, 시트로넬올, 리날룰, 제라니올, 향료",로얄프로폴리스 탈모 헤어토닉,"10,000원",헤어
1214,미쟝센,https://contents.lotteon.com/itemimage/LB/PD/10/01/43/58/_2/23/61/LBPD10014358_22361_1.jpg/dims/resizef/554X554,상세페이지 참조,쉽고빠른 거품염색 6N밝은갈색,"8,000원",헤어
1215,프레시팝,https://contents.lotteon.com/itemimage/LB/PD/10/01/64/67/_2/54/72/LBPD10016467_25472_1.jpg/dims/resizef/554X554,제품 상세보기 참조,미셀라 모히또 샴푸 500ml,"7,500원",헤어
1216,루시도엘,https://contents.lotteon.com/itemimage/LB/PD/10/00/01/65/_5/5/LBPD10000165_55_1.jpg/dims/resizef/554X554,"에탄올,부탄,이소부탄,프로판,메타크릴로일에칠베타인/아크릴레이트코폴리머,판테놀,피피지-34,피피지-9글리세릴에텔",헤어 스프레이 슈퍼하드 293ml,"7,000원",헤어
1217,프레쉬라이트,https://contents.lotteon.com/itemimage/LB/PD/10/02/28/14/_3/43/77/LBPD10022814_34377_1.jpg/dims/resizef/554X554,"제1제 탈색제: 정제수, 에탄올아민, 세테아릴알코올, 미네랄오일, 스테아트라이모늄클로라이드, 글리세린, 세테아레스-30, 아모다이메티콘, 아이소프로필알코올, 소듐설파이트, 향료, 폴리쿼터늄-22, 테트라소듐이디티에이, 사이클로메티콘, 베타인, 소듐피씨에이, 솔비톨, 세린, 글라이신, 글루타믹애씨드, 알라닌, 알지닌, 라이신, 트레오닌, 프롤린, 리날룰, 부틸페닐메틸프로피오날",네추럴 블리치,"7,500원",헤어
1218,평점,https://contents.lotteon.com/itemimage/LB/PD/10/01/97/82/_3/02/56/LBPD10019782_30256_1.jpg/dims/resizef/554X554,"정제수, 소듐라우레스설페이트, 다이소듐코코암포다이아세테이트, 소듐클로라이드, 판테놀, 카페인(100ppm), 하이드롤라이즈드케라틴, 시트릭애씨드, 소듐벤조에이트, 라우레스-2, 피이지-7글리세릴코코에이트, 향료, 살리실릭애씨드, 벤조페논-1, 폴리쿼터늄-10, 프로필렌글라이콜, 페녹시에탄올, 청색1호",세보린 쓰리 파크 이펙트 샴푸 250ml,"9,900원",헤어
1219,프레시팝,https://contents.lotteon.com/itemimage/LB/PD/10/00/42/78/_5/44/9/LBPD10004278_5449_1.jpg/dims/resizef/554X554,제품상세설명참조,비듬케어 샴푸(만다린&유자) 500ml,"7,500원",헤어
1220,로레알 파리,https://contents.lotteon.com/itemimage/LB/PD/10/01/66/73/_2/57/56/LBPD10016673_25756_1.jpg/dims/resizef/554X554,"[염모제] 정제수 세테아릴알코올 미네랄오일 피이지-20 암모늄하이드록사이드 스테아레스-2 피피지-15스테아릴에터 스테아레스-20 p-아미노페놀 m-아미노페놀 5-아미노-o-크레솔 아스코빅애씨드 다이세틸포스페이트 소듐메타바이설파이트 염산히드록시프로필비스(N-히드록시에칠-p-페닐렌디아민) 에탄올아민 2-메칠-5-히드록시에칠아미노페놀 펜타소듐펜테테이트 프롤린 2-올레아미도-1,3-옥타데칸다이올 p-페닐렌디아민 트레오닌 레조시놀 세테스-10포스페이트 헥사다이메트린클로라이드 향료  [산화제] 정제수 과산화수소수(50%) 미리스틸알코올 세테아레스-33 미네랄오일 스테아릴알코올 세틸알코올 코카미도프로필베타인 소듐살리실레이트 베헤네스-10 폴리쿼터늄-6 포스포릭애씨드 테트라소듐에티드로네이트 테트라소듐파이로포스페이트",엑셀랑스 듀오크림 5호_NEW,"11,900원",헤어
1221,트리트룸,https://contents.lotteon.com/itemimage/LB/PD/10/01/82/90/_2/80/77/LBPD10018290_28077_1.jpg/dims/resizef/554X554,"정제수, 소듐라우레스설페이트, 코카미도프로필베타인, 암모늄라우릴설페이트, 소듐클로라이드, 코카마이드엠이에이, 페녹시에탄올, 폴리쿼터늄-10, 알란토인, 하이드롤라이즈드콜라겐, 버지니아풍년화잎추출물, 살비아잎추출물, 레몬밤잎추출물, 페퍼민트추출물, 라벤더꽃추출물, 약모밀추출물, 유칼립투스잎추출물, 자몽추출물, 알지닌, 류신, 트립토판, 라이신, 이소류신, 트레오닌, 메티오닌, 히스티딘, 아스파라진, 알라닌, 프롤린, 글루타믹애씨드, 글루타민, 글라이신, 발린, 페닐알라닌, 아스파틱애씨드, 타이로신, 세린, 시스틴, 시트릭애씨드, 헥실신남알, 리날룰, 리모넨, 향료",시그니처 샴푸 플로럴머스크 1077ml,"11,000원",헤어
1222,제이숲,https://contents.lotteon.com/itemimage/LB/PD/10/02/21/68/_3/34/23/LBPD10022168_33423_1.jpg/dims/resizef/554X554,"정제수, 다이메티콘, 사이클로펜타실록세인, 글리세린, 브이피/다이메틸아미노에틸메타크릴레이트코폴리머, 다이메티콘올, 트레할로오스, 폴리쿼터늄-68, 부틸렌글라이콜, 누에고치추출물, 살비아잎추출물, 서양수수꽃다리추출물, 커먼자스민추출물, 알로에베라잎즙, 로즈마리잎추출물, 라벤더추출물, 녹차추출물, 베르가못잎추출물, 장미추출물, 코코넛수, 코코넛야자열매즙, 귀리커넬추출물, 폴리아크릴아마이드, 하이드롤라이즈드콜라겐, 하이드롤라이즈드케라틴, 젤라틴, 하이드롤라이즈드옥수수단백질, 하이드롤라이즈드밀단백질, 하이드롤라이즈드콩단백질, 판테놀, C13-14아이소파라핀, 라우레스-7, 글리세릴폴리아크릴레이트, 페녹시에탄올, 카프릴릴글라이콜, 1,2-헥산다이올, 다이소듐이디티에이, 향료, 벤질벤조에이트, 벤질살리실레이트, 시트로넬올, 리모넨, 제라니올, 리날룰",컬링에센스,"14,400원",헤어
1223,로레알 파리,https://contents.lotteon.com/itemimage/LB/PD/10/01/64/60/_2/54/74/LBPD10016460_25474_1.jpg/dims/resizef/554X554,"정제수 C13-16아이소파라핀 다이메티콘 부틸렌글라이콜 C13-14아이소파라핀 쿼터늄-33 하이드록시프로필트라이모늄하이드롤라이즈드밀단백질 페녹시에탄올 알지닌 베헨트라이모늄메토설페이트 폴리아크릴아마이드 클로헥시딘다이글루코네이트 리모넨 벤질살리실레이트 벤질알코올 리날룰 2-올레아미도-1,3-옥타데칸다이올 카프릴릴글라이콜 알파-아이소메틸아이오논 세린 세틸알코올 시트로넬올 라우레스-7 글루타믹애씨드 헥실신나몰 글리세릴리놀리에이트 글리세릴올리에이트 글리세릴리놀리네이트 향료",토탈리페어5 모이스처 크림 110g,"13,000원",헤어
1224,베네자임,https://contents.lotteon.com/itemimage/LB/PD/10/02/27/89/_3/42/76/LBPD10022789_34276_1.jpg/dims/resizef/554X554,"정제수, 에탄올, 부틸렌글라이콜, 피이지-60하이드로제네이티드캐스터오일, 트라이에틸시트레이트, 1,2-헥산다이올, 향료, 트라이데세스-10, 알지닌, 멘톨, 피이지-75라놀린, 살리실릭애씨드, 판테놀, 덱스트린, 알란토인, 글리세린, 사이클로덱스트린, 다이프로필렌글라이콜, 말토스, 글루코오스, 하이드록시프로필사이클로덱스트린, 소듐구아이아줄렌설포네이트, 치자추출물, 참당귀뿌리추출물, 측백나무잎추출물, 녹차추출물, 울금뿌리추출물, 한련초추출물, 하수오뿌리추출물, 황금추출물, 쓴풀추출물, 달맞이꽃추출물, 대왕송잎추출물, 칡뿌리추출물, 당느릅나무뿌리추출물, 잇꽃꽃추출물, 당개나리열매추출물, 은행나무잎추출물, 돌콩추출물, 감초뿌리추출물, 인삼추출물, 오미자추출물, 미역추출물, 생강추출물, 석창포추출물, 쑥잎추출물, 산구절초추출물, 산수유열매추출물, 무화과추출물, 영지버섯추출물, 약모밀추출물, 고삼뿌리추출물, 아세틱애씨드, 아스퍼질러스발효물",두피워터에센스200ml 더블세트 [업체배송],"16,100원",헤어
1225,바론,https://contents.lotteon.com/itemimage/LB/PD/10/00/01/72/_2/19/LBPD10000172_219_1.jpg/dims/resizef/554X554,"사이클로펜타실록세인, 다이메티콘, C12-15알킬벤조에이트, 드럼스틱씨오일(10,000ppm), 동백나무씨오일, 아르간커넬오일, 올리브오일, 해바라기씨오일, 바바수씨오일, 로즈힙열매오일, 하이드롤라이즈드실크, 하이드롤라이즈드콜라겐, 하이드롤라이즈드케라틴, 토코페릴아세테이트, 다이메티콘올, 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 향료, 리날룰, 벤질벤조에이트, 벤질살리실레이트, 리모넨, 알파-아이소메틸아이오논, 시트로넬올, 유제놀, 제라니올, 하이드록시시트로넬알, 헥실신남알, 아이소유제놀, 부틸페닐메틸프로피오날, 신나밀알코올, 벤질알코올",모링가 바이탈테라피 헤어에센스 200ml,"13,500원",헤어
1226,제이숲,https://contents.lotteon.com/itemimage/LB/PD/10/01/10/79/_1/75/52/LBPD10011079_17552_1.jpg/dims/resizef/554X554,"정제수, 폴리쿼터늄-7, 세테아릴알코올, 프로필렌글라이콜, 베헨트라이모늄클로라이드, 세트리모늄클로라이드, 하이드롤라이즈드실크, 하이드롤라이즈드콜라겐, 하이드롤라이즈드케라틴, 헤마틴, 다이스테아릴다이모늄클로라이드, 쿼터늄-33, 콜레스테롤, 부틸렌글라이콜, 세라마이드엔지, 아이소프로필알코올, 세라마이드엔피, 세라마이드에이피, 토탄수, 하이드롤라이즈드쌀단백질, 글리세린, 스테아라미도프로필다이메틸아민, 포타슘솔베이트, 소듐벤조에이트, 향료",퍼플제이 풀세팅 헤어팩 300ml,"13,600원",헤어
1227,미쟝센,https://contents.lotteon.com/itemimage/LB/PD/10/02/12/32/_3/22/07/LBPD10021232_32207_1.jpg/dims/resizef/554X554,상세이미지 참조,살롱 클리닉 10 샴푸 500ml (극손상),"10,900원",헤어
1228,밀크바오밥,https://contents.lotteon.com/itemimage/LB/PD/10/02/29/78/_3/45/16/LBPD10022978_34516_1.jpg/dims/resizef/554X554,"정제수 다이소듐라우레스설포석시네이트 코카미도프로필하이드록시설테인 코카마이드메틸엠이에이 소듐클로라이드 글리세린 부틸렌글라이콜 우유단백질추출물(2,000ppm) 바오밥나무씨추출물(2,000ppm) 하이드롤라이즈드케라틴(2,000ppm) 하이드롤라이즈드엘라스틴 하이드롤라이즈드콜라겐 편백수 편백잎추출물 창포뿌리추출물 카프릴릭/카프릭트라이글리세라이드 레시틴 소듐아스코빌포스페이트 아세틸헥사펩타이드-8 카퍼트라이펩타이드-1 팔미토일펜타펩타이드-4 구아하이드록시프로필트리모늄클로라이드 폴리쿼터늄-10 폴리쿼터늄-7 시트릭애씨드 소듐시트레이트 폴리솔베이트20 1,2-헥산다이올 카프릴릴글라이콜 에틸헥실글리세린 소듐벤조에이트 다이소듐이디티에이  향료 염기성청색99호 염기성적색51호 알파-아이소메틸아이오논 벤질벤조에이트 시트로넬롤 쿠마린 리모넨 리날룰",컬러 프로텍트 샴푸,"13,900원",헤어
1229,츠바키,https://contents.lotteon.com/itemimage/LB/PD/10/01/79/71/_2/75/33/LBPD10017971_27533_1.jpg/dims/resizef/554X554,"페녹시에탄올, 하이드록시에틸우레아, 소듐벤조에이트, 하이드록시프로필알지닌라우릴/미리스틸에터에이치씨엘, 옥틸도데칸올, 스테아트라이모늄클로라이드, 시트릭애씨드, 에탄올, 락틱애씨드, 암모늄락테이트",프리미엄 모이스트 트리트먼트 180g,"15,000원",헤어
1230,사이오스,https://contents.lotteon.com/itemimage/LB/PD/10/02/03/35/_3/09/62/LBPD10020335_30962_1.jpg/dims/resizef/554X554,"정제수, 세테아릴알코올, 베헨트라이모늄클로라이드, 글라이콜다이스테아레이트, 다이스테아로일에틸하이드록시에틸모늄메토설페이트, 다이메티콘, 아크릴아미도프로필트라이모늄클로라이드/아크릴아마이드코폴리머, 하이드록시에틸우레아, 하이드롤라이즈드케라틴, 유차나무씨오일, 피토스테릴/옥틸도데실라우로일글루타메이트, 우레아, 다이카프릴릴카보네이트, 아이소프로필알코올, 페녹시에탄올, 메틸파라벤, 향료, 폴리쿼터늄-37, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 피피지-1트라이데세스-6, 시트릭애씨드, 사이클로메티콘, 솔비탄올리에이트, C10-11아이소파라핀, 암모늄락테이트, 카프릴릴글라이콜, 펜테틱애씨드, 토코페롤, 소듐메타바이설파이트, 리날룰",리페어 트리트먼트 420ml,"11,900원",헤어
1231,미쟝센,https://contents.lotteon.com/itemimage/LB/PD/10/01/43/62/_2/23/65/LBPD10014362_22365_1.jpg/dims/resizef/554X554,상세페이지 참조,안티에이징 트리트먼트180ml,"3,750원",헤어
1232,허벌에센스,https://contents.lotteon.com/itemimage/LB/PD/10/01/71/44/_2/63/05/LBPD10017144_26305_1.jpg/dims/resizef/554X554,"물, 라우 레스 황산 Na, 라 우릴 황산 Na, 코카 미도 프로필 베타 인, 염화 Na, 구연산, 구연산 Na, 크실렌 설 폰산 Na, 향료, 코카 미도 MEA, 안식향산 Na, EDTA-4Na, PEG-60 아몬드 지방산 구리 세리 루, 리놀레산 아미드 프로필 PG 모니 우무 쿠 로리 도린 산, PG, 구아 하이드 록시 프로필 트리 모니 움 클로라이드, PG (목), 질산 Mg (목), 수산화 Na (목), 글리세린 (목), 알로에 베라 잎 추출물, 메틸 클로로 이소 치아 졸리 논, 페녹시 에탄올 (목), 염화 Mg (목), 노랑 4, 미즈레몬 꽃 추출물, 메틸 이소 치아 졸리 논, 초산 토코페롤 (목), 오렌지 205, 자 401, 메 (목) 로마 카밀레 꽃 추출물",카모마일 컨디셔너 490ml,"6,900원",헤어
1233,베네자임,https://contents.lotteon.com/itemimage/LB/PD/10/02/28/06/_3/43/44/LBPD10022806_34344_1.jpg/dims/resizef/554X554,"정제수, 세틸알코올, 트라이실록세인, 다이프로필렌글라이콜, 스테아릴알코올, 스테아라미도프로필다이메틸아민, 향료, 스테아트라이모늄클로라이드, 하이드롤라이즈드콜라겐, 아모다이메티콘, 프로필렌글라이콜, 세트리모늄클로라이드, 베헨트라이모늄클로라이드, 에리스리톨, 미리스틸알코올, 1,2-헥산다이올, 시트릭애씨드, 아이소프로필알코올, 판테놀, 트라이데세스-12, 라우릴알코올, 덱스트린, 다이소듐이디티에이, 글리세린, 부틸렌글라이콜, 페녹시에탄올, 사이클로덱스트린, 말토스, 글루코오스, 젤라틴, 하이드롤라이즈드케라틴, 소듐구아이아줄렌설포네이트, 귀리커넬추출물, 치자추출물, 글라이신, 세린, 글루타믹애씨드, 하이드롤라이즈드옥수수단백질, 하이드롤라이즈드콩단백질, 하이드롤라이즈드밀단백질, 락토바실러스발효용해물, 미역추출물, 아스파틱애씨드, 류신, 서양민들레잎추출물, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 에틸헥실글리세린",카밍트리트먼트500ml [업체배송],"14,800원",헤어
1234,베네자임,https://contents.lotteon.com/itemimage/LB/PD/10/02/28/07/_3/43/42/LBPD10022807_34342_1.jpg/dims/resizef/554X554,"정제수, 다이소듐라우레스설포석시네이트, 코카마이드미파, 글리세린, 소듐코코일이세티오네이트, 프로필렌글라이콜라우레이트, 향료, 징크피리치온, 코코-베타인, 판테놀, 폴리쿼터늄-10, 멘톨, 나이아신아마이드, 소듐벤조에이트, 아크릴레이트코폴리머, 징크클로라이드, 소듐클로라이드, 시트릭애씨드, 덱스트린, 바이오틴, 다이포타슘글리시리제이트, 다이소듐이디티에이, 부틸렌글라이콜, 소듐폴리나프탈렌설포네이트, 사이클로덱스트린, 하이드롤라이즈드콜라겐, 말토스, 다이프로필렌글라이콜, 글루코오스, 젤라틴, 하이드롤라이즈드케라틴, 1,2-헥산다이올, 소듐구아이아줄렌설포네이트, 귀리커넬추출물, 치자추출물, 소듐라우레스설페이트, 글라이신, 세린, 글루타믹애씨드, 하이드롤라이즈드옥수수단백질, 하이드롤라이즈드콩단백질, 하이드롤라이즈드밀단백질, 락토바실러스발효용해물, 아스파틱애씨드, 류신, 서양민들레잎추출물, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 에틸헥실글리세린",카밍샴푸500ml 더블세트 [업체배송],"24,800원",헤어
